1.172018219499999958e+02,3.917172913999999651e+01,1.172080572899999993e+02,3.917288369999999986e+01,4.769999999999999574e+00,3.789000000000000057e+01,1.434999999999999964e+01,9.919999999999999929e+00
1.172014699599999972e+02,3.917211483999999899e+01,1.172076964099999969e+02,3.917326002000000074e+01,5.230000000000000426e+00,3.795000000000000284e+01,1.433000000000000007e+01,9.949999999999999289e+00
1.172011085200000053e+02,3.917248598999999842e+01,1.172073321700000008e+02,3.917363398999999902e+01,5.129999999999999893e+00,3.764999999999999858e+01,1.427999999999999936e+01,1.002999999999999936e+01
1.172007320099999959e+02,3.917285403999999716e+01,1.172069568699999991e+02,3.917400208000000106e+01,4.549999999999999822e+00,3.825000000000000000e+01,1.426999999999999957e+01,1.002999999999999936e+01
1.172004454799999991e+02,3.917324273999999917e+01,1.172066825800000061e+02,3.917438236999999646e+01,4.230000000000000426e+00,3.418999999999999773e+01,1.425999999999999979e+01,1.005000000000000071e+01
1.172000938599999955e+02,3.917363981999999822e+01,1.172063209599999993e+02,3.917479128000000088e+01,4.169999999999999929e+00,3.871999999999999886e+01,1.426999999999999957e+01,1.003999999999999915e+01
1.171996935699999938e+02,3.917402366000000313e+01,1.172059103899999997e+02,3.917517260000000334e+01,5.360000000000000320e+00,3.965999999999999659e+01,1.478999999999999915e+01,9.259999999999999787e+00
1.171992989099999960e+02,3.917441393000000005e+01,1.172055245300000053e+02,3.917556609999999750e+01,5.389999999999999680e+00,3.932000000000000028e+01,4.940000000000000391e+00,3.080000000000000071e+00
1.171989186299999943e+02,3.917482128999999702e+01,1.172051420100000030e+02,3.917598109000000051e+01,5.190000000000000391e+00,4.110999999999999943e+01,4.929999999999999716e+00,3.080000000000000071e+00
1.171985242800000009e+02,3.917528186999999917e+01,1.172047523100000035e+02,3.917645275999999654e+01,5.360000000000000320e+00,4.368999999999999773e+01,5.080000000000000071e+00,2.830000000000000071e+00
1.171981085799999960e+02,3.917576492999999971e+01,1.172043292999999977e+02,3.917694136000000071e+01,5.129999999999999893e+00,4.664000000000000057e+01,4.940000000000000391e+00,3.069999999999999840e+00
1.171978335900000019e+02,3.917634114999999895e+01,1.172040484500000019e+02,3.917753248000000355e+01,4.639999999999999680e+00,4.953000000000000114e+01,1.125999999999999979e+01,3.049999999999999822e+00
1.171972908200000063e+02,3.917685198000000213e+01,1.172035033300000038e+02,3.917804549000000236e+01,5.059999999999999609e+00,5.236999999999999744e+01,4.940000000000000391e+00,3.069999999999999840e+00
1.171968255799999952e+02,3.917744713999999817e+01,1.172030292400000064e+02,3.917865032000000269e+01,4.870000000000000107e+00,5.597999999999999687e+01,4.950000000000000178e+00,3.060000000000000053e+00
1.171964243599999946e+02,3.917813519999999983e+01,1.172026148399999954e+02,3.917936182999999772e+01,4.410000000000000142e+00,6.437999999999999545e+01,1.040000000000000036e+01,2.830000000000000071e+00
1.171959142999999983e+02,3.917876230000000248e+01,1.172021096800000066e+02,3.917998043000000052e+01,4.250000000000000000e+00,6.142999999999999972e+01,9.099999999999999645e+00,3.229999999999999982e+00
1.171953667800000005e+02,3.917943698999999924e+01,1.172015598800000049e+02,3.918066083000000077e+01,4.089999999999999858e+00,6.293999999999999773e+01,8.289999999999999147e+00,3.250000000000000000e+00
1.171948235199999999e+02,3.918012616000000037e+01,1.172010123000000021e+02,3.918136443000000213e+01,3.879999999999999893e+00,6.529999999999999716e+01,1.125999999999999979e+01,3.259999999999999787e+00
1.171942934300000019e+02,3.918080639000000076e+01,1.172004867400000023e+02,3.918204134999999866e+01,3.930000000000000160e+00,6.325999999999999801e+01,9.619999999999999218e+00,3.149999999999999911e+00
1.171937683299999975e+02,3.918148982999999674e+01,1.171999721300000061e+02,3.918271702999999917e+01,4.410000000000000142e+00,6.249000000000000199e+01,1.008999999999999986e+01,3.020000000000000018e+00
1.171931665599999945e+02,3.918208173000000016e+01,1.171993568599999946e+02,3.918330326000000241e+01,4.610000000000000320e+00,6.160999999999999943e+01,5.049999999999999822e+00,2.890000000000000124e+00
1.171926499399999955e+02,3.918273829999999691e+01,1.171988523100000066e+02,3.918397065999999995e+01,6.179999999999999716e+00,6.246999999999999886e+01,4.990000000000000213e+00,2.979999999999999982e+00
1.171922063300000048e+02,3.918333752000000203e+01,1.171984232199999951e+02,3.918455654000000266e+01,6.820000000000000284e+00,5.664000000000000057e+01,4.910000000000000142e+00,3.120000000000000107e+00
1.171917326699999933e+02,3.918397876000000224e+01,1.171979443299999986e+02,3.918520404000000212e+01,6.629999999999999893e+00,5.907999999999999829e+01,4.830000000000000071e+00,3.240000000000000213e+00
1.171912191100000058e+02,3.918461478999999770e+01,1.171974230999999946e+02,3.918584193000000226e+01,7.160000000000000142e+00,5.957999999999999829e+01,4.809999999999999609e+00,3.270000000000000018e+00
